,Load,PV,Diswasher,Dryer,Heat_pump,Water_heater,Washing_machine,Dehumidifier,Temp_in,Temp_out,Pressure_out,Humidity_in,Humidity_out,RTP
23-01-2019 04:00,0.169333333,0,0,0,0.044568167,0.002028833,0,0,20.94615385,-1.215384615,941.1538462,46,72.72307692,0.5542045
23-01-2019 05:00,0.173416667,0,0,0,0.048146833,0.002102,0,0,20.88461538,-1.261538462,940.6153846,46,72.89230769,0.5595695
23-01-2019 06:00,0.330416667,0,0,0,0.0519165,0.002098167,0,0,20.82307692,-1.307692308,940.0769231,46,73.06153846,0.6139706
23-01-2019 07:00,0.233416667,0,0,0,0.062011,0.002006333,0,0,20.76153846,-1.353846154,939.5384615,46,73.23076923,0.6683717
23-01-2019 08:00,0.164083333,0.024333333,0,0,0.045615,0.001166333,0,0,20.7,-1.4,939,46,73.4,0.714618
23-01-2019 09:00,0.160666667,0.153416667,0,0,0.045055333,0.001161667,0,0,20.7,-0.9,939,46,73.2,0.7176224
23-01-2019 10:00,0.158833333,0.3965,0,0,0.045160833,0.001172833,0,0,20.9,-0.9,939,46,73,0.7321079
23-01-2019 11:00,0.405333333,0.702666667,0,0,0.048363833,0.0115815,0,0.253043333,20.9,-0.8,939,46.1,73.8,0.7214852
23-01-2019 12:00,0.660666667,1.157166667,0,0,0.0442185,0.015269833,0,0.490541667,21,-0.6,938,47.6,74,0.713545
23-01-2019 13:00,0.675666667,1.343583333,0,0,0.039644167,0.0151875,0,0.4976585,21.1,-0.6,938,49.5,74,0.7000252
23-01-2019 14:00,0.67675,1.273833333,0,0,0.038078667,0.0151015,0,0.5014255,21.7,-0.6,937,49.5,74,0.6959478
23-01-2019 15:00,0.676583333,0.927583333,0,0,0.036784167,0.010606,0,0.506584333,22.2,-0.4,938,49,74,0.6884368
23-01-2019 16:00,0.248833333,0.1915,0,0,0.042538333,0.0019445,0,0.063010167,21.9,-0.5,938,48.4,75,0.6941237
23-01-2019 17:00,0.1685,0,0,0,0.043142333,0.001177667,0,0,21.7,-0.4,938,47.6,76.7,0.6810331
23-01-2019 18:00,0.417333333,0,0,0,0.045644833,0.001163,0,0,21.7,-0.5,939,45.6,76.6,0.7443401
23-01-2019 19:00,0.481916667,0,0,0,0.045886833,0.002004667,0,0,21.7,-0.5,940,46,77.6,0.7562504
23-01-2019 20:00,0.186916667,0,0,0,0.044634167,0.0011445,0,0,21.6,-0.6,941,45.1,78.8,0.7655855
23-01-2019 21:00,0.167916667,0,0,0,0.043570667,0.001156833,0,0,21.6,-0.7,941,45,80.4,0.7436963
23-01-2019 22:00,0.163583333,0,0,0,0.039652833,0.0011165,0,0,21.3,-0.5,942,45,81,0.7190173
23-01-2019 23:00,0.182583333,0,0,0,0.042104667,0.0011325,0,0,21.1,-0.2,943,45,81,0.721056
24-01-2019 00:00,0.160416667,0,0,0,0.043154833,0.001175833,0,0,21,0.3,943,45,78.7,0.6965916
24-01-2019 01:00,0.159916667,0,0,0,0.043359,0.001176,0,0,21,0.5,944,45,73.9,0.6758827
24-01-2019 02:00,0.1585,0,0,0,0.043522667,0.001208667,0,0,20.9,0.5,945,45,72.6,0.6580709
24-01-2019 03:00,0.14275,0,0,0,0.042702833,0.001224167,0,0,20.8,0.2,945,45,73.6,0.6101078
24-01-2019 04:00,0.163083333,0,0,0,0.043416667,0.001234667,0,0,20.7,-0.1,946,45,71,0.5714798
24-01-2019 05:00,0.172833333,0,0,0,0.044478333,0.001221,0,0,20.7,-0.2,946,45,68.1,0.5888624
24-01-2019 06:00,0.322833333,0,0,0,0.0511965,0.001189833,0,0,20.7,-0.4,947,45.6,69.3,0.6436927
24-01-2019 07:00,0.329416667,0,0,0,0.058076667,0.001174333,0,0,20.6,-0.6,948,48.6,70.6,0.663114
24-01-2019 08:00,0.174416667,0,0,0,0.0449615,0.001193333,0,0,20.8,-0.7,948,46.9,70.8,0.6998106
24-01-2019 09:00,0.176333333,0,0,0,0.045175167,0.001176667,0,0,20.8,-0.9,949,46,70.4,0.6986303
24-01-2019 10:00,0.17725,0,0,0,0.045438,0.001205,0,0,20.9,-1,949,46,70.4,0.6984157
24-01-2019 11:00,0.177666667,0,0,0,0.047681333,0.0011925,0,0,20.9,-1.4,950,46,67.2,0.6874711
24-01-2019 12:00,0.173,0,0,0,0.047361167,0.0012,0,0,20.9,-1.7,950,45.4,63.8,0.6723418
24-01-2019 13:00,0.1555,0,0,0,0.045140833,0.001197,0,0,21,-1.7,950,45,64.6,0.6572125
24-01-2019 14:00,0.154,0,0,0,0.043975,0.001204667,0,0,21,0.8,951,45,84.8,0.6371474
24-01-2019 15:00,0.1685,0,0,0,0.0449595,0.001203833,0,0,20.9,0.6,951,45,85.4,0.6087129
24-01-2019 16:00,0.172916667,0,0,0,0.047366833,0.001215333,0,0,20.9,1.1,952,45,86,0.5974464
24-01-2019 17:00,0.176416667,0,0,0,0.050150833,0.001186667,0,0,20.8,1.2,952,45,83.2,0.6245933
24-01-2019 18:00,1.167666667,0,0,0,0.048166833,0.001172167,0,0,20.8,1.8,953,43.9,81.4,0.7030296
24-01-2019 19:00,0.47375,0,0,0,0.049204833,0.001163,0,0,20.9,2.6,954,44.4,77.8,0.7263137
24-01-2019 20:00,0.615583333,0,0,0,0.047958333,0.001168167,0,0,21.1,2.9,954,45,75.4,0.7320006
24-01-2019 21:00,0.610333333,0,0,0,0.046488833,0.0011805,0,0,21.1,3.1,955,45,76.5,0.7082873
24-01-2019 22:00,0.24,0,0,0,0.041826917,0.001126167,0,0,20.9,3.4,956,45,75,0.6988449
24-01-2019 23:00,0.182083333,0,0,0,0.0428235,0.0011365,0,0,20.7,5,956,45,72.6,0.6775995
25-01-2019 00:00,0.17775,0,0,0,0.044079333,0.001173667,0,0,20.6,5.4,956,45,71,0.6718053
25-01-2019 01:00,0.17025,0,0,0,0.044682833,0.001197167,0,0,20.59795918,5.412244898,955.8367347,45.02040816,70.99591837,0.6383277
25-01-2019 02:00,0.169583333,0,0,0,0.0449035,0.001200833,0,0,20.59591837,5.424489796,955.6734694,45.04081633,70.99183673,0.5538826
25-01-2019 03:00,0.154416667,0,0,0,0.045302333,0.001349167,0,0,20.59387755,5.436734694,955.5102041,45.06122449,70.9877551,0.5366073
25-01-2019 04:00,0.161416667,0,0,0,0.046101667,0.002052833,0,0,20.59183673,5.448979592,955.3469388,45.08163265,70.98367347,0.5312423
25-01-2019 05:00,0.158333333,0,0,0,0.046942833,0.0012265,0,0,20.58979592,5.46122449,955.1836735,45.10204082,70.97959184,0.533281
25-01-2019 06:00,0.360083333,0,0,0,0.058394,0.001200333,0,0,20.5877551,5.473469388,955.0204082,45.12244898,70.9755102,0.6311386
25-01-2019 07:00,0.273083333,0,0,0,0.059181833,0.002107,0,0,20.58571429,5.485714286,954.8571429,45.14285714,70.97142857,0.6370401
25-01-2019 08:00,0.467666667,0,0,0,0.0470425,0.0020285,0,0,20.58367347,5.497959184,954.6938776,45.16326531,70.96734694,0.6879003
25-01-2019 09:00,0.508,0,0,0,0.046325,0.001186333,0,0,20.58163265,5.510204082,954.5306122,45.18367347,70.96326531,0.6934799
25-01-2019 10:00,0.534666667,0.056666667,0,0,0.046749,0.001204833,0,0,20.57959184,5.52244898,954.3673469,45.20408163,70.95918367,0.7045318
25-01-2019 11:00,0.54625,0.22175,0,0,0.046553833,0.001200333,0,0,20.57755102,5.534693878,954.2040816,45.2244898,70.95510204,0.6987376
25-01-2019 12:00,0.54125,0.489333333,0,0,0.042790667,0.007932667,0,0,20.5755102,5.546938776,954.0408163,45.24489796,70.95102041,0.6891879
25-01-2019 13:00,1.048666667,1.63475,0,0,0.039094833,0.015285333,0,0.408007,20.57346939,5.559183673,953.877551,45.26530612,70.94693878,0.6711615
25-01-2019 14:00,1.179916667,1.514166667,0,0,0.035390833,0.015132667,0,0.517918,20.57142857,5.571428571,953.7142857,45.28571429,70.94285714,0.6655819
25-01-2019 15:00,1.04075,1.106333333,0,0,0.034056833,0.0110385,0,0.2688925,20.56938776,5.583673469,953.5510204,45.30612245,70.93877551,0.6219108
25-01-2019 16:00,0.65325,0.178083333,0,0,0.041351333,0.004766667,0,0,20.56734694,5.595918367,953.3877551,45.32653061,70.93469388,0.5917595
25-01-2019 17:00,0.613833333,0.000916667,0,0,0.045367333,0.001201667,0,0,20.56530612,5.608163265,953.2244898,45.34693878,70.93061224,0.6016311
25-01-2019 18:00,1.159083333,0,0,0,0.0440905,0.001291,0,0,20.56326531,5.620408163,953.0612245,45.36734694,70.92653061,0.6904755
25-01-2019 19:00,0.607166667,0,0.002103167,0,0.042843,0.002712333,0,0,20.56122449,5.632653061,952.8979592,45.3877551,70.92244898,0.7118282
25-01-2019 20:00,0.356083333,0,0.002744,0,0.0423755,0.0018595,0,0,20.55918367,5.644897959,952.7346939,45.40816327,70.91836735,0.7115063
25-01-2019 21:00,0.35125,0,0.002745167,0,0.042427667,0.001154833,0,0,20.55714286,5.657142857,952.5714286,45.42857143,70.91428571,0.6587147
25-01-2019 22:00,0.535666667,0,0.235127,0,0.038541333,0.001123,0,0,20.55510204,5.669387755,952.4081633,45.44897959,70.91020408,0.5949785
25-01-2019 23:00,0.678333333,0,0.373664,0,0.043016333,0.001135833,0,0,20.55306122,5.681632653,952.244898,45.46938776,70.90612245,0.5427234
26-01-2019 00:00,0.200583333,0,0.081953,0,0.042710167,0.001152167,0,0,20.55102041,5.693877551,952.0816327,45.48979592,70.90204082,0.521478
26-01-2019 01:00,0.3945,0,0.167599,0,0.042004833,0.001183167,0,0,20.54897959,5.706122449,951.9183673,45.51020408,70.89795918,0.4830646
26-01-2019 02:00,0.174333333,0,0.0029865,0,0.041738,0.001172833,0,0,20.54693878,5.718367347,951.755102,45.53061224,70.89387755,0.4514111
26-01-2019 03:00,0.168083333,0,0,0,0.042084167,0.001196167,0,0,20.54489796,5.730612245,951.5918367,45.55102041,70.88979592,0.4204014
26-01-2019 04:00,0.1655,0,0,0,0.042849833,0.001206167,0,0,20.54285714,5.742857143,951.4285714,45.57142857,70.88571429,0.4118174
26-01-2019 05:00,0.165833333,0,0,0,0.0460835,0.001197,0,0,20.54081633,5.755102041,951.2653061,45.59183673,70.88163265,0.4328482
26-01-2019 06:00,0.174833333,0,0,0,0.050943167,0.001222333,0,0,20.53877551,5.767346939,951.1020408,45.6122449,70.87755102,0.4991596
26-01-2019 07:00,0.178166667,0,0,0,0.0491805,0.001229,0,0,20.53673469,5.779591837,950.9387755,45.63265306,70.87346939,0.6003435
26-01-2019 08:00,0.199,0,0,0,0.04798,0.001198167,0,0,20.53469388,5.791836735,950.7755102,45.65306122,70.86938776,0.6783506
26-01-2019 09:00,0.218583333,0.101166667,0,0,0.045365833,0.0011895,0,0,20.53265306,5.804081633,950.6122449,45.67346939,70.86530612,0.6850032
26-01-2019 10:00,0.279666667,0.4165,0,0,0.048101167,0.0012165,0,0,20.53061224,5.816326531,950.4489796,45.69387755,70.86122449,0.694231
26-01-2019 11:00,0.207583333,0.562833333,0,0,0.052157333,0.009571667,0,0,20.52857143,5.828571429,950.2857143,45.71428571,70.85714286,0.6558176
26-01-2019 12:00,0.496916667,0.691166667,0,0,0.044605,0.015175833,0,0.311581833,20.52653061,5.840816327,950.122449,45.73469388,70.85306122,0.620194
26-01-2019 13:00,2.314166667,0.493333333,0,0,0.046373833,0.008625167,0.839337333,0,20.5244898,5.853061224,949.9591837,45.75510204,70.84897959,0.5949785
26-01-2019 14:00,0.85375,0.32025,0,0,0.045951167,0.002238833,0.135099,0,20.52244898,5.865306122,949.7959184,45.7755102,70.84489796,0.597661
26-01-2019 15:00,2.312833333,0.23925,0,1.449575,0.046256667,0.0011945,0.407932667,0,20.52040816,5.87755102,949.6326531,45.79591837,70.84081633,0.5918668
26-01-2019 16:00,1.377666667,0.099083333,0,0.8241665,0.046467667,0.0011735,0.047217833,0,20.51836735,5.889795918,949.4693878,45.81632653,70.83673469,0.5877894
26-01-2019 17:00,0.725583333,0,0,0.017739167,0.049036333,0.001163667,0,0,20.51632653,5.902040816,949.3061224,45.83673469,70.83265306,0.6174042
26-01-2019 18:00,1.39025,0,0,0,0.048203167,0.001127167,0,0,20.51428571,5.914285714,949.1428571,45.85714286,70.82857143,0.6817842
26-01-2019 19:00,0.350333333,0,0,0,0.045585833,0.001177,0,0,20.5122449,5.926530612,948.9795918,45.87755102,70.8244898,0.7132231
26-01-2019 20:00,0.435166667,0,0,0,0.04654,0.001174,0,0,20.51020408,5.93877551,948.8163265,45.89795918,70.82040816,0.7133304
26-01-2019 21:00,0.333333333,0,0,0,0.046256167,0.0011845,0,0,20.50816327,5.951020408,948.6530612,45.91836735,70.81632653,0.7020639
26-01-2019 22:00,0.207666667,0,0,0,0.044121833,0.001121,0,0,20.50612245,5.963265306,948.4897959,45.93877551,70.8122449,0.6814623
26-01-2019 23:00,0.167333333,0,0,0,0.0413955,0.00113,0,0,20.50408163,5.975510204,948.3265306,45.95918367,70.80816327,0.6538862
27-01-2019 00:00,0.16825,0,0,0,0.042591833,0.001171333,0,0,20.50204082,5.987755102,948.1632653,45.97959184,70.80408163,0.5926179
27-01-2019 01:00,0.166333333,0,0,0,0.044081667,0.001181833,0,0,20.5,6,948,46,70.8,0.4768412
27-01-2019 02:00,0.161333333,0,0,0,0.044129833,0.0011885,0,0,20.4,6.1,947,46,70.8,0.459244
27-01-2019 03:00,0.165083333,0,0,0,0.044238833,0.0012165,0,0,20.4,6.3,946,46,66.8,0.4647163
27-01-2019 04:00,0.157583333,0,0,0,0.045153,0.001231333,0,0,20.4,6.4,945,45.8,66.1,0.4586002
27-01-2019 05:00,0.171666667,0,0,0,0.047743833,0.001219667,0,0,20.2,5.7,944,45.6,70.3,0.4580637
27-01-2019 06:00,0.175666667,0,0,0,0.048204333,0.001237167,0,0,20.4,5,943,45,74.7,0.4618192
27-01-2019 07:00,0.174333333,0,0,0,0.048245,0.001219833,0,0,20.4,5.2,942,45,78.2,0.4811332
27-01-2019 08:00,0.196666667,0,0,0,0.047582833,0.001216667,0,0,20.5,5,942,45,80,0.535427
27-01-2019 09:00,0.383833333,0.15975,0,0,0.0501385,0.001197667,0,0,20.5,5.3,941,46.7,78.4,0.6063523
27-01-2019 10:00,0.538083333,0.398833333,0,0,0.050828167,0.008921,0,0,20.7,5.1,940,47.9,78.8,0.6485212
27-01-2019 11:00,0.7385,0.316833333,0,0,0.055537167,0.008215,0,0,20.6,3.9,940,46.8,78.4,0.6313532
27-01-2019 12:00,1.342166667,0.477416667,0,0,0.047163833,0.0134125,0,0,20.9,3.1,939,47.8,77.2,0.5824244
27-01-2019 13:00,0.621833333,0.366166667,0,0,0.046596,0.006377,0,0,21,3,938,48.5,73.6,0.6038844
27-01-2019 14:00,1.594083333,0.914916667,0,0,0.044475,0.011796667,0,0,21.1,-0.6,937,48.9,76,0.5699776
27-01-2019 15:00,1.113666667,0.545166667,0,0,0.043722,0.010772,0,0,21.2,-0.4,937,47.8,76,0.548303
27-01-2019 16:00,0.545416667,0.110666667,0,0,0.045819167,0.001210333,0,0,21,-0.4,936,48.2,75.7,0.5491614
27-01-2019 17:00,0.505666667,0.00175,0,0,0.0490905,0.0011645,0,0,20.9,-0.6,936,47.8,76,0.5540972
27-01-2019 18:00,1.61075,0,0,0,0.044483167,0.0011075,0,0,21.1,-1,938,47.4,77.1,0.678136
27-01-2019 19:00,0.277583333,0,0,0,0.044859333,0.001141,0,0,21.1,-1.4,938,48.6,79.8,0.7134377
27-01-2019 20:00,0.372416667,0,0,0,0.045075667,0.001163667,0,0,21,-1.7,938,48,80.8,0.7173005
27-01-2019 21:00,0.463583333,0,0,0,0.0452665,0.001179667,0,0,21,0,939,48,76.8,0.7179443
27-01-2019 22:00,0.22125,0,0,0,0.0449725,0.001134833,0,0,20.7,1.6,942,48,63.8,0.6988449
27-01-2019 23:00,0.173583333,0,0,0,0.040153833,0.001156833,0,0,20.5,3.6,943,48,48.8,0.6913339
28-01-2019 00:00,0.170583333,0,0,0,0.041285333,0.001169,0,0,20.4,5.8,944,47.9,42,0.6559249
28-01-2019 01:00,0.166083333,0,0,0,0.044281667,0.001205333,0,0,20.41632653,5.812244898,943.877551,47.84081633,41.97142857,0.6104297
28-01-2019 02:00,0.163916667,0,0,0,0.043811667,0.0011935,0,0,20.43265306,5.824489796,943.755102,47.78163265,41.94285714,0.5094604
28-01-2019 03:00,0.163166667,0,0,0,0.044475167,0.001200167,0,0,20.44897959,5.836734694,943.6326531,47.72244898,41.91428571,0.4859617
28-01-2019 04:00,0.172833333,0,0,0,0.045763833,0.001208333,0,0,20.46530612,5.848979592,943.5102041,47.66326531,41.88571429,0.4827427
28-01-2019 05:00,0.172333333,0,0,0,0.048490667,0.001210333,0,0,20.48163265,5.86122449,943.3877551,47.60408163,41.85714286,0.4825281
28-01-2019 06:00,0.291166667,0,0,0,0.052921,0.001209,0,0,20.49795918,5.873469388,943.2653061,47.54489796,41.82857143,0.4855325
28-01-2019 07:00,0.431166667,0,0,0,0.052368333,0.001177833,0,0,20.51428571,5.885714286,943.1428571,47.48571429,41.8,0.4901464
28-01-2019 08:00,0.180083333,0,0,0,0.045362833,0.001175667,0,0,20.53061224,5.897959184,943.0204082,47.42653061,41.77142857,0.4956187
28-01-2019 09:00,0.170666667,0.113,0,0,0.045514,0.001192,0,0,20.54693878,5.910204082,942.8979592,47.36734694,41.74285714,0.5209415
28-01-2019 10:00,0.175666667,0.399083333,0,0,0.046326167,0.0051585,0,0,20.56326531,5.92244898,942.7755102,47.30816327,41.71428571,0.6003435
28-01-2019 11:00,0.377,0.640333333,0,0,0.049064833,0.013755167,0,0.209751167,20.57959184,5.934693878,942.6530612,47.24897959,41.68571429,0.6124684
28-01-2019 12:00,0.383916667,0.917916667,0,0,0.045758167,0.015292333,0,0.185628833,20.59591837,5.946938776,942.5306122,47.18979592,41.65714286,0.6130049
28-01-2019 13:00,0.50825,0.778333333,0,0,0.045208333,0.015179667,0,0.320863,20.6122449,5.959183673,942.4081633,47.13061224,41.62857143,0.6252371
28-01-2019 14:00,0.171916667,0.578416667,0,0,0.043618833,0.008700333,0,0,20.62857143,5.971428571,942.2857143,47.07142857,41.6,0.6033479
28-01-2019 15:00,0.169583333,0.188166667,0,0,0.0453165,0.001207167,0,0,20.64489796,5.983673469,942.1632653,47.0122449,41.57142857,0.5377876
28-01-2019 16:00,0.1735,0.0335,0,0,0.0489775,0.001194667,0,0,20.66122449,5.995918367,942.0408163,46.95306122,41.54285714,0.5179371
28-01-2019 17:00,0.172583333,0,0,0,0.047578833,0.001163,0,0,20.67755102,6.008163265,941.9183673,46.89387755,41.51428571,0.5347832
28-01-2019 18:00,0.16725,0,0,0,0.047535833,0.001158333,0,0,20.69387755,6.020408163,941.7959184,46.83469388,41.48571429,0.6507745
28-01-2019 19:00,0.169583333,0,0,0,0.047777333,0.001148833,0,0,20.71020408,6.032653061,941.6734694,46.7755102,41.45714286,0.7002398
28-01-2019 20:00,0.359916667,0,0,0,0.049312,0.001164833,0,0,20.72653061,6.044897959,941.5510204,46.71632653,41.42857143,0.7168713
28-01-2019 21:00,0.449166667,0,0,0,0.045985833,0.001161,0,0,20.74285714,6.057142857,941.4285714,46.65714286,41.4,0.727494
28-01-2019 22:00,0.303166667,0,0,0,0.040489667,0.0011155,0,0,20.75918367,6.069387755,941.3061224,46.59795918,41.37142857,0.7061413
28-01-2019 23:00,0.1885,0,0,0,0.043599167,0.0011425,0,0,20.7755102,6.081632653,941.1836735,46.53877551,41.34285714,0.6753462
29-01-2019 00:00,0.220083333,0,0,0,0.0461105,0.0011785,0,0,20.79183673,6.093877551,941.0612245,46.47959184,41.31428571,0.6487358
29-01-2019 01:00,0.189416667,0,0,0,0.047486333,0.0012075,0,0,20.80816327,6.106122449,940.9387755,46.42040816,41.28571429,0.5436891
29-01-2019 02:00,0.16675,0,0,0,0.0475925,0.001202,0,0,20.8244898,6.118367347,940.8163265,46.36122449,41.25714286,0.5333883
29-01-2019 03:00,0.169833333,0,0,0,0.047681333,0.001216333,0,0,20.84081633,6.130612245,940.6938776,46.30204082,41.22857143,0.532208
29-01-2019 04:00,0.180666667,0,0,0,0.046773333,0.001203667,0,0,20.85714286,6.142857143,940.5714286,46.24285714,41.2,0.5393971
29-01-2019 05:00,0.20125,0,0,0,0.047400667,0.001223167,0,0,20.87346939,6.155102041,940.4489796,46.18367347,41.17142857,0.5609644
29-01-2019 06:00,0.47675,0,0.000150167,0,0.053753833,0.001198667,0,0,20.88979592,6.167346939,940.3265306,46.1244898,41.14285714,0.6592512
29-01-2019 07:00,0.283416667,0,0.002792333,0,0.055943167,0.001173167,0,0,20.90612245,6.179591837,940.2040816,46.06530612,41.11428571,0.6683717
29-01-2019 08:00,0.17325,0,0.002742,0,0.047114167,0.0011775,0,0,20.92244898,6.191836735,940.0816327,46.00612245,41.08571429,0.6895098
29-01-2019 09:00,0.17175,0,0.002748167,0,0.046948,0.0011845,0,0,20.93877551,6.204081633,939.9591837,45.94693878,41.05714286,0.6915485
29-01-2019 10:00,0.176333333,0.1,0.005491,0,0.047239833,0.001210833,0,0,20.95510204,6.216326531,939.8367347,45.8877551,41.02857143,0.7063559
29-01-2019 11:00,0.994416667,1.139833333,0.629768333,0,0.0475745,0.007218667,0,0.20972,20.97142857,6.228571429,939.7142857,45.82857143,41,0.6970208
29-01-2019 12:00,0.704583333,1.79525,0.035866167,0,0.0425095,0.015160167,0,0.492653833,20.9877551,6.240816327,939.5918367,45.76938776,40.97142857,0.6789944
29-01-2019 13:00,0.910083333,1.70075,0.231992667,0,0.039113,0.014985167,0,0.5018295,21.00408163,6.253061224,939.4693878,45.71020408,40.94285714,0.6551738
29-01-2019 14:00,0.680833333,1.6155,0.005015167,0,0.034281,0.014846,0,0.4999325,21.02040816,6.265306122,939.3469388,45.65102041,40.91428571,0.6478774
29-01-2019 15:00,0.386333333,0.708083333,0,0,0.033791833,0.005840167,0,0.195885,21.03673469,6.27755102,939.2244898,45.59183673,40.88571429,0.6474482
29-01-2019 16:00,0.173,0.204666667,0,0,0.042742333,0.001232,0,0,21.05306122,6.289795918,939.1020408,45.53265306,40.85714286,0.6414394
29-01-2019 17:00,0.17325,0.005583333,0,0,0.042546,0.001210667,0,0,21.06938776,6.302040816,938.9795918,45.47346939,40.82857143,0.6425124
29-01-2019 18:00,1.481333333,0,0,0,0.045859167,0.001160167,0,0,21.08571429,6.314285714,938.8571429,45.41428571,40.8,0.7098968
29-01-2019 19:00,0.4645,0,0,0,0.042685,0.001968833,0,0,21.10204082,6.326530612,938.7346939,45.35510204,40.77142857,0.7239531
29-01-2019 20:00,0.435333333,0,0,0,0.0436565,0.001922667,0,0,21.11836735,6.33877551,938.6122449,45.29591837,40.74285714,0.7222363
29-01-2019 21:00,0.356666667,0,0,0,0.0439785,0.001798667,0,0,21.13469388,6.351020408,938.4897959,45.23673469,40.71428571,0.711399
29-01-2019 22:00,0.2215,0,0,0,0.039053833,0.0018395,0,0,21.15102041,6.363265306,938.3673469,45.17755102,40.68571429,0.6503453
29-01-2019 23:00,0.185083333,0,0,0,0.042301167,0.001139833,0,0,21.16734694,6.375510204,938.244898,45.11836735,40.65714286,0.6438
30-01-2019 00:00,0.170583333,0,0,0,0.044031833,0.001172667,0,0,21.18367347,6.387755102,938.122449,45.05918367,40.62857143,0.5569943
30-01-2019 01:00,0.168,0,0,0,0.043019,0.001936167,0,0,21.2,6.4,938,45,40.6,0.5141816
30-01-2019 02:00,0.164833333,0,0,0,0.042321667,0.001193667,0,0,21.1,5.3,924,45,42.6,0.484996
30-01-2019 03:00,0.164083333,0,0,0,0.042445667,0.0012035,0,0,20.8,4,937,45.6,41.2,0.4820989
30-01-2019 04:00,0.165666667,0,0,0,0.043203167,0.0020455,0,0,20.9,0.8,937,47.8,51,0.4811332
30-01-2019 05:00,0.16675,0,0,0,0.046339833,0.001495333,0,0,20.9,-0.6,937,46,58.2,0.5099969
30-01-2019 06:00,0.22725,0,0,0,0.051975333,0.001651167,0,0,20.8,-1.6,937,46.6,65.2,0.5540972
30-01-2019 07:00,0.34125,0,0,0,0.0554785,0.001996167,0,0,22.7,-3,938,50,64.4,0.6264174
30-01-2019 08:00,0.175166667,0,0,0,0.0449165,0.001166,0,0,23.6,-3.3,939,49.3,61,0.6691228
30-01-2019 09:00,0.173916667,0.057583333,0,0,0.044881833,0.001168,0,0,22.1,-0.9,940,44.5,54.6,0.6860762
30-01-2019 10:00,0.16875,0.24075,0,0,0.045643833,0.001187333,0,0,22.1,-1,941,44.6,61.5,0.7068924
30-01-2019 11:00,0.551833333,1.173333333,0,0,0.047027833,0.0128825,0,0.393738833,21.6,-0.6,942,44,74.6,0.7031369
30-01-2019 12:00,0.665666667,1.66625,0,0,0.040812667,0.015067667,0,0.489344667,21.4,1,942,44,73.4,0.7029223
30-01-2019 13:00,0.681,1.815083333,0,0,0.038645833,0.014945,0,0.4990345,21.1,3.8,943,44,63.4,0.6860762
30-01-2019 14:00,0.667333333,1.256666667,0,0,0.037582667,0.011758333,0,0.497250333,20.9,4.2,943,43.8,62.1,0.6846813
30-01-2019 15:00,0.67975,1.379666667,0,0,0.035527167,0.013962167,0,0.503019,20.9,2.4,943,44.5,65.6,0.6803893
30-01-2019 16:00,0.272333333,0.221833333,0,0,0.038603,0.003404167,0,0.085386167,21,2.1,943,46.4,67.4,0.6628994
30-01-2019 17:00,0.168,0.009166667,0,0,0.040861333,0.0011615,0,0,21.1,2.2,944,44.2,67.8,0.6819988
30-01-2019 18:00,1.18675,0,0,0,0.044863667,0.001135833,0,0,21.2,2.2,944,45,69.8,0.7169786
30-01-2019 19:00,0.383166667,0,0,0,0.043805,0.001141167,0,0,22.8,-1.5,944,48,82.5,0.7277086
30-01-2019 20:00,1.318083333,0,0,0,0.043931167,0.001149667,0,0,23.3,-1.4,944,48,81.6,0.727494
30-01-2019 21:00,1.983166667,0,0,0,0.043835667,0.001164833,0,0,22.7,-1.2,944,48.2,81,0.7102187
30-01-2019 22:00,0.375166667,0,0,0,0.0407755,0.001118167,0,0,22.3,-1,944,46.6,80.4,0.6811404
30-01-2019 23:00,0.173583333,0,0,0,0.044132,0.0011325,0,0,22.1,-0.8,943,45.3,82,0.6517402
31-01-2019 00:00,0.171166667,0,0,0,0.044778833,0.001154167,0,0,22,-0.8,942,45.2,82.9,0.6657965
31-01-2019 01:00,0.170333333,0,0,0,0.045041667,0.001173167,0,0,21.9,-1.2,942,45.6,82.2,0.6331773
31-01-2019 02:00,0.171333333,0,0,0,0.0454965,0.001193167,0,0,21.7,-1.3,942,45.9,81.9,0.5828536
31-01-2019 03:00,0.16675,0,0,0,0.045972333,0.001211167,0,0,21.5,-0.6,942,45,80,0.5605352
31-01-2019 04:00,0.166666667,0,0,0,0.047007,0.001226,0,0,21.3,0.8,941,45,76.2,0.5627885
31-01-2019 05:00,0.16675,0,0,0,0.048432,0.001201167,0,0,21.2,2.2,942,45,72.4,0.5867164
31-01-2019 06:00,0.365416667,0,0,0,0.055517167,0.0011965,0,0,20.4,2.9,941,46.8,70.8,0.6327481
31-01-2019 07:00,0.281083333,0,0,0,0.055344667,0.001175667,0,0,20.3,2.9,942,46.2,70.2,0.6495942
31-01-2019 08:00,0.170833333,0,0,0,0.044531417,0.001149333,0,0,20.3,2,942,46,72.4,0.6863981
31-01-2019 09:00,0.173083333,0.009083333,0,0,0.0453895,0.001181167,0,0,20.3,1.5,942,46,73.6,0.6861835
